overlap_intensity,extreme_scores,ess,dr_estimates,dr_in_ci,plugin_estimates,plugin_in_ci
0.5832042450832112,72.43,16.37,8.598197141711342,0.0,7.4105741203810656,0.0
0.8582946095266915,80.4,70.46,10.95563103156445,1.0,10.210212540310058,1.0
0.0699511709588303,6.68,59.44,11.066448437713065,0.0,10.77750490038714,0.0
0.5737782182858834,69.6,29.59,15.36824083761565,0.0,14.757144694581054,0.0
0.7968553586071384,78.17,24.58,12.730381869436338,0.0,10.990505568960963,0.0
0.31666059202347485,60.69,6.58,16.790735674408317,0.0,15.372268613115347,0.0
0.5603667567015509,71.53,29.02,7.978435674632673,0.0,3.986943204948233,0.0
0.39335982733700126,70.15,21.87,8.26077392712777,0.0,5.348116269815001,0.0
0.5253056736008165,68.51,40.47,9.291588301236734,1.0,8.869129571035801,0.0
0.6252867426303835,73.22,0.26,8.104583983532457,0.0,6.779960073227132,0.0
0.7519220035722157,73.91,27.11,9.745651370545671,1.0,9.141929780539092,0.0
0.7795156397475654,71.34,26.02,6.667968409882127,0.0,2.8403399810292203,0.0
0.3340392183499371,58.07,2.59,7.717079594385246,0.0,5.484015834326848,0.0
0.18302293530005254,29.31,16.49,9.45785438635386,1.0,9.115213537883767,0.0
0.8218978287671166,83.61,59.79,11.856310116697601,0.0,8.889945671836436,0.0
0.5322257891645895,67.23,0.79,15.503616350574246,0.0,13.853676387069436,0.0
0.827367893874913,77.67,12.4,11.209207225580622,0.0,11.415992616360324,0.0
0.9849433692434568,79.8,67.25,6.743775317701437,0.0,6.067050126930042,0.0
0.8250567628665865,77.08,66.95,10.018862741534104,1.0,9.992300233733662,1.0
0.2923710747679804,54.7,7.41,7.878280063746069,0.0,7.528515949655791,0.0
0.598429681128406,78.02,1.93,9.996018346462403,1.0,9.429265813803656,1.0
0.9405076830071205,79.06,49.76,10.034149269428278,1.0,8.356660141542458,0.0
0.6881745330010954,77.52,38.59,10.472246419107135,1.0,9.864575517852826,1.0
0.8553918852702501,79.36,68.37,12.570933956446455,0.0,12.091765846709333,0.0
